date,price_usd_per_mmbtu,return_1day,return_3days,return_7days
2017-09-25,2.96,0.0,1.5e-05,-0.0075
2017-09-26,2.96,0.006757,-0.002237,-0.0075
2017-09-27,2.98,-0.006711,-0.004489,-0.001832
2017-09-28,2.96,-0.006757,-0.026062,-0.003799
2017-09-29,2.94,0.0,-0.015263,-0.001838
2017-10-02,2.94,-0.071429,-0.015263,-0.001838
2017-10-03,2.73,0.025641,0.024023,0.011332
2017-10-04,2.8,0.0,0.00865,0.009606
2017-10-05,2.8,0.046429,0.010973,0.003872
2017-10-06,2.93,-0.020478,-0.004503,-0.002263
2017-10-09,2.87,0.006969,0.009243,-0.002809
2017-10-10,2.89,0.0,0.01144,-0.002788
2017-10-11,2.89,0.020761,-0.001938,-0.004303
2017-10-12,2.95,0.013559,-0.007697,0.000385
2017-10-13,2.99,-0.040134,-0.020318,-0.001552
2017-10-16,2.87,0.003484,-0.004568,0.005634
2017-10-17,2.88,-0.024306,-0.009263,0.00178
2017-10-18,2.81,0.007117,0.016696,-0.001129
2017-10-19,2.83,-0.010601,0.014324,0.006076
2017-10-20,2.8,0.053571,0.021247,0.002731
2017-10-23,2.95,0.0,-0.00444,-0.01297
2017-10-24,2.95,0.010169,-0.019331,-0.01297
2017-10-25,2.98,-0.02349,-0.003537,-0.010692
2017-10-26,2.91,-0.044674,-0.007044,0.006171
2017-10-27,2.78,0.057554,-0.010933,0.0154
2017-10-30,2.94,-0.034014,-0.030117,0.011366
2017-10-31,2.84,-0.056338,-0.010073,0.017129
2017-11-01,2.68,0.0,0.040222,0.024728
2017-11-02,2.68,0.026119,0.046866,0.022926
2017-11-03,2.75,0.094545,0.047932,0.016
2017-11-06,3.01,0.019934,0.018526,0.007162
2017-11-07,3.07,0.029316,0.010833,0.001149
2017-11-08,3.16,0.006329,-0.003145,-0.00535
2017-11-09,3.18,-0.003145,-0.012709,-0.006254
2017-11-10,3.17,-0.012618,-0.000768,-0.005335
2017-11-13,3.13,-0.022364,-0.003945,-0.003533
2017-11-14,3.06,0.03268,-0.001884,-0.000338
2017-11-15,3.16,-0.022152,-0.012778,-0.005006
2017-11-16,3.09,-0.016181,-0.004297,-0.009804
2017-11-17,3.04,0.0,0.001096,-0.007493
2017-11-20,3.04,0.003289,0.001096,0.001436
2017-11-21,3.05,0.0,0.0,0.000966
2017-11-22,3.05,0.0,-0.018579,-0.009305
2017-11-23,3.05,0.0,-0.018579,-0.005784
2017-11-24,3.05,-0.055738,0.002254,-0.008238
2017-11-27,2.88,0.0,0.020833,-0.000276
2017-11-28,2.88,0.0625,-0.003132,-0.002773
2017-11-29,3.06,0.0,-0.015749,-0.013227
2017-11-30,3.06,-0.071895,-0.021477,-0.011685
2017-12-01,2.84,0.024648,0.002489,0.001636
2017-12-04,2.91,-0.017182,-0.011555,-0.001885
2017-12-05,2.86,0.0,-0.009386,-0.00839
2017-12-06,2.86,-0.017483,-0.005789,-0.01317
2017-12-07,2.81,-0.010676,0.007156,-0.004629
2017-12-08,2.78,0.010791,0.010715,-0.000995
2017-12-11,2.81,0.021352,-0.013788,-0.004095
2017-12-12,2.87,0.0,-0.032058,-0.011347
2017-12-13,2.87,-0.062718,-0.017956,-0.011888
2017-12-14,2.69,-0.033457,0.00787,-0.145785
2017-12-15,2.6,0.042308,0.015386,-0.164507
2017-12-18,2.71,0.01476,-0.00852,-0.166583
2017-12-19,2.75,-0.010909,-0.014703,-0.156362
2017-12-20,2.72,-0.029412,-0.3444,-0.11414
2017-12-21,2.64,-0.003788,-0.501894,-0.275904
2017-12-22,2.63,-1.0,-0.485075,-0.330328
2017-12-25,0.0,,0.052969,-0.130328
2017-12-26,2.68,0.029851,0.116121,-0.151074
2017-12-27,2.76,0.076087,-0.227163,-0.322716
2017-12-28,2.97,0.242424,-0.378788,-0.402477
2017-12-29,3.69,-1.0,-0.5,-0.448193
2018-01-01,0.0,,-0.127404,-0.232494
2018-01-02,6.24,0.0,-0.418269,-0.193745
2018-01-03,6.24,-0.254808,-0.627404,-0.146276
2018-01-04,4.65,-1.0,-0.49308,-0.270475
2018-01-05,0.0,,0.04617,-0.12457
2018-01-08,2.89,0.013841,0.03078,-0.150817
2018-01-09,2.93,0.078498,0.121103,-0.153124
2018-01-10,3.16,0.0,-0.238397,-0.196819
2018-01-11,3.16,0.28481,-0.357595,-0.200465
2018-01-12,4.06,-1.0,-0.641026,-0.236219
2018-01-15,0.0,,-0.141026,-0.060099
2018-01-16,5.46,-0.282051,-0.155242,-0.051514
2018-01-17,3.92,0.0,-0.068516,-0.009606
2018-01-18,3.92,-0.183673,-0.045087,-0.008808
2018-01-19,3.2,-0.021875,0.035043,0.017431
2018-01-22,3.13,0.070288,0.042335,0.010238
2018-01-23,3.35,0.056716,0.022672,-0.011779
2018-01-24,3.54,0.0,0.005629,-0.026884
2018-01-25,3.54,0.011299,0.005629,-0.02983
2018-01-26,3.58,0.005587,-0.022212,-0.036456
2018-01-29,3.6,0.0,-0.052018,-0.037774
2018-01-30,3.6,-0.072222,-0.068358,-0.037774
2018-01-31,3.34,-0.083832,-0.051157,-0.031627
2018-02-01,3.06,-0.04902,-0.034909,-0.022874
2018-02-02,2.91,-0.020619,-0.019781,-0.01697
2018-02-05,2.85,-0.035088,-0.012908,-0.016793
2018-02-06,2.75,-0.003636,-0.010944,-0.014039
2018-02-07,2.74,0.0,-0.017251,-0.013519
2018-02-08,2.74,-0.029197,-0.019815,-0.156377
2018-02-09,2.66,-0.022556,-0.016543,-0.177573
2018-02-12,2.6,-0.007692,-0.014294,-0.171259
2018-02-13,2.58,-0.01938,-0.01173,-0.169977
2018-02-14,2.53,-0.01581,-0.338603,-0.17115
2018-02-15,2.49,0.0,-0.5,-0.167223
2018-02-16,2.49,-1.0,-0.492337,-0.167864
2018-02-19,0.0,,0.007663,0.003307
2018-02-20,2.61,0.015326,-0.003696,0.003372
2018-02-21,2.65,0.0,-0.006221,0.001182
2018-02-22,2.65,-0.026415,-0.007503,0.002788
2018-02-23,2.58,0.007752,0.010311,0.006561
2018-02-26,2.6,-0.003846,0.00898,0.010745
2018-02-27,2.59,0.027027,0.010262,0.011294
2018-02-28,2.66,0.003759,0.004998,0.002841
2018-03-01,2.67,0.0,0.003745,0.005994
2018-03-02,2.67,0.011236,0.016091,0.004967
2018-03-05,2.7,0.0,0.012346,-0.000262
2018-03-06,2.7,0.037037,0.001631,0.000269
2018-03-07,2.8,0.0,-0.002104,-0.009254
2018-03-08,2.8,-0.032143,-0.004502,-0.009254
2018-03-09,2.71,0.02583,-0.002242,0.000245
2018-03-12,2.78,-0.007194,-0.009613,-0.001864
2018-03-13,2.76,-0.025362,-0.017091,-0.007093
2018-03-14,2.69,0.003717,-0.008637,-0.005651
2018-03-15,2.7,-0.02963,0.001574,-0.003413
2018-03-16,2.62,0.0,0.01514,-0.00081
2018-03-19,2.62,0.034351,0.000542,0.001388
2018-03-20,2.71,0.01107,-0.015998,0.00568
2018-03-21,2.74,-0.043796,-0.013228,-0.138759
2018-03-22,2.62,-0.015267,-0.002431,-0.154586
2018-03-23,2.58,0.01938,0.007786,-0.152041
2018-03-26,2.63,-0.011407,0.022791,-0.151635
2018-03-27,2.6,0.015385,-0.30674,-0.149734
2018-03-28,2.64,0.064394,-0.467803,-0.152298
2018-03-29,2.81,-1.0,-0.5,-0.16481
2018-03-30,0.0,,0.010909,0.001857
2018-04-02,2.75,0.0,0.007273,-0.000464
2018-04-03,2.75,0.021818,0.007273,0.000579
2018-04-04,2.81,0.0,-0.003559,0.000568
2018-04-05,2.81,0.0,-0.003559,0.003607
2018-04-06,2.81,-0.010676,-0.008355,0.001623
2018-04-09,2.78,0.0,-0.002363,0.003651
2018-04-10,2.78,-0.014388,0.004883,0.001145
2018-04-11,2.74,0.007299,0.016772,0.00218
2018-04-12,2.76,0.021739,0.009709,0.001137
2018-04-13,2.82,0.021277,0.003636,-0.001454
2018-04-16,2.88,-0.013889,-0.009304,-0.00347
2018-04-17,2.84,0.003521,-0.007055,-0.001486
2018-04-18,2.85,-0.017544,-0.008229,-0.00148
2018-04-19,2.8,-0.007143,-0.001182,-0.00252
2018-04-20,2.78,0.0,0.003589,-0.0015
2018-04-23,2.78,0.003597,0.003589,-0.000461
2018-04-24,2.79,0.007168,0.003576,-0.002006
2018-04-25,2.81,0.0,-0.007088,-0.00303
2018-04-26,2.81,0.003559,-0.007088,-0.00355
2018-04-27,2.82,-0.024823,-0.00585,-0.002494
2018-04-30,2.75,0.0,1.8e-05,2.1e-05
2018-05-01,2.75,0.007273,1.8e-05,0.001579
2018-05-02,2.77,-0.00722,-0.003619,-0.001001
2018-05-03,2.75,0.0,0.002438,0.004705
2018-05-04,2.75,-0.003636,3.1e-05,0.004202
2018-05-07,2.74,0.010949,0.004879,0.005731
2018-05-08,2.77,-0.00722,-0.002367,-0.000845
2018-05-09,2.75,0.010909,0.010948,0.000186
2018-05-10,2.78,-0.010791,0.006138,-0.000333
2018-05-11,2.75,0.032727,0.012091,0.000693
2018-05-14,2.84,-0.003521,-0.010514,0.002746
2018-05-15,2.83,0.007067,-0.00934,0.002755
2018-05-16,2.85,-0.035088,-0.009272,0.001745
2018-05-17,2.75,0.0,0.001221,-0.136099
2018-05-18,2.75,0.007273,0.016921,-0.158783
2018-05-21,2.77,-0.00361,0.013344,-0.160582
2018-05-22,2.76,0.047101,0.014547,-0.153502
2018-05-23,2.89,-0.00346,-0.334487,-0.163053
2018-05-24,2.88,0.0,-0.5,-0.163621
2018-05-25,2.88,-1.0,-0.501761,-0.163621
2018-05-28,0.0,,0.017674,0.003045
2018-05-29,2.84,-0.003521,0.008381,0.009036
2018-05-30,2.83,0.038869,0.007264,0.004336
2018-05-31,2.94,-0.010204,-0.005692,0.003201
2018-06-01,2.91,-0.006873,-0.002291,0.003707
2018-06-04,2.89,0.0,0.014994,0.004689
2018-06-05,2.89,0.0,0.002853,0.005168
2018-06-06,2.89,0.044983,0.013162,0.006601
2018-06-07,3.02,-0.036424,-0.004054,-0.001244
2018-06-08,2.91,0.030928,0.008087,0.002048
2018-06-11,3.0,-0.006667,-0.001104,-0.001886
2018-06-12,2.98,0.0,0.004463,0.004858
2018-06-13,2.98,0.003356,0.001152,-0.001171
2018-06-14,2.99,0.010033,-0.004426,-0.001167
2018-06-15,3.02,-0.009934,-0.006641,-0.001635
2018-06-18,2.99,-0.013378,0.010184,0.001223
2018-06-19,2.95,0.00339,0.000574,0.002185
2018-06-20,2.96,0.040541,0.000574,0.000267
2018-06-21,3.08,-0.042208,-0.010687,-0.00842
2018-06-22,2.95,0.00339,0.006738,-0.002391
2018-06-25,2.96,0.006757,0.003393,-0.145732
2018-06-26,2.98,0.010067,-0.002204,-0.171147
2018-06-27,3.01,-0.006645,-0.012316,-0.172825
2018-06-28,2.99,-0.010033,-0.010101,-0.17229
2018-06-29,2.96,-0.02027,-0.34009,-0.170618
2018-07-02,2.9,0.0,-0.5,-0.167814
2018-07-03,2.9,-1.0,-0.5,-0.167814
2018-07-04,0.0,,-0.001718,-0.002878
2018-07-05,2.91,0.0,-0.001145,-0.007461
2018-07-06,2.91,-0.003436,-0.002295,-0.004873
2018-07-09,2.9,0.0,-0.001149,-0.004891
2018-07-10,2.9,-0.003448,-0.00461,-0.007442
2018-07-11,2.89,0.0,-0.015115,-0.004871
2018-07-12,2.89,-0.010381,-0.009077,-0.004871
2018-07-13,2.86,-0.034965,-0.006803,-0.006461
2018-07-16,2.76,0.018116,-0.0011,0.003244
2018-07-17,2.81,-0.003559,-0.00229,0.000656
2018-07-18,2.8,-0.017857,-0.001104,-0.000862
2018-07-19,2.75,0.014545,-0.00232,0.000147
2018-07-20,2.79,0.0,0.003821,0.001706
2018-07-23,2.79,-0.021505,0.003821,0.000693
2018-07-24,2.73,0.032967,0.006261,0.002234
2018-07-25,2.82,0.0,-0.008325,0.002166
2018-07-26,2.82,-0.014184,0.00016,0.001667
2018-07-27,2.78,-0.010791,0.002524,0.008706
2018-07-30,2.75,0.025455,0.002549,0.012184
2018-07-31,2.82,-0.007092,0.004895,0.009981
2018-08-01,2.8,-0.010714,0.006093,0.008156
2018-08-02,2.77,0.032491,0.021361,0.007756
2018-08-03,2.86,-0.003497,0.01505,0.008007
2018-08-06,2.85,0.035088,0.01956,0.008507
2018-08-07,2.95,0.013559,0.001242,0.003494
2018-08-08,2.99,0.010033,-0.007783,0.001084
2018-08-09,3.02,-0.019868,0.000289,0.001074
2018-08-10,2.96,-0.013514,0.006911,0.002503
2018-08-13,2.92,0.034247,0.011416,0.004908
2018-08-14,3.02,0.0,-0.001104,-0.000457
2018-08-15,3.02,0.0,0.002219,-0.001407
2018-08-16,3.02,-0.003311,-0.001071,-0.001884
2018-08-17,3.01,0.009967,0.00114,-0.001411
2018-08-20,3.04,-0.009868,-0.003286,-0.003794
2018-08-21,3.01,0.003322,-0.002211,-0.002384
2018-08-22,3.02,-0.003311,-0.004433,-0.001894
2018-08-23,3.01,-0.006645,-0.00333,-0.144278
2018-08-24,2.99,-0.003344,-0.003352,-0.167217
2018-08-27,2.98,0.0,-0.002237,-0.164407
2018-08-28,2.98,-0.006711,1.5e-05,-0.168296
2018-08-29,2.96,0.0,-0.331081,-0.170021
2018-08-30,2.96,0.006757,-0.496622,-0.168864
2018-08-31,2.98,-1.0,-0.493243,-0.167691
2018-09-03,0.0,,-0.00491,0.001243
2018-09-04,2.96,0.013514,-0.008962,-0.000852
2018-09-05,3.0,-0.023333,-0.011151,-0.00424
2018-09-06,2.93,-0.017065,0.001224,0.001057
2018-09-07,2.88,0.006944,0.011448,0.005916
2018-09-10,2.9,0.013793,0.004659,0.010162
2018-09-11,2.94,0.013605,-0.00334,0.006354
2018-09-12,2.98,-0.013423,-0.003294,0.002084
2018-09-13,2.94,-0.010204,0.00683,0.004947
2018-09-14,2.91,0.013746,0.022454,0.010164
2018-09-17,2.95,0.016949,0.013585,0.007285
2018-09-18,3.0,0.036667,0.002506,0.00256
2018-09-19,3.11,-0.012862,-0.007509,-0.004552
2018-09-20,3.07,-0.016287,0.005551,0.002981
2018-09-21,3.02,0.006623,0.008843,0.005764
2018-09-24,3.04,0.026316,0.001259,0.010277
2018-09-25,3.12,-0.00641,-0.011885,0.012215
2018-09-26,3.1,-0.016129,0.003541,0.007231
2018-09-27,3.05,-0.013115,0.009982,0.010853
2018-09-28,3.01,0.039867,0.027093,0.017953
2018-10-01,3.13,0.003195,0.027096,0.014359
2018-10-02,3.14,0.038217,0.012265,0.001894
2018-10-03,3.26,0.039877,0.002603,-0.002209
2018-10-04,3.39,-0.041298,0.001506,-0.004771
2018-10-05,3.25,0.009231,0.020174,0.001567
2018-10-08,3.28,0.036585,-0.010922,0.001559
2018-10-09,3.4,0.014706,-0.019953,-0.004533
2018-10-10,3.45,-0.084058,-0.01754,-0.010119
2018-10-11,3.16,0.009494,0.011502,0.00189
2018-10-12,3.19,0.021944,0.011395,0.004105
2018-10-15,3.26,0.003067,0.00206,0.007068
2018-10-16,3.27,0.009174,-0.007092,0.006629
2018-10-17,3.3,-0.006061,-0.01015,-0.000947
2018-10-18,3.28,-0.02439,0.000203,-0.003139
2018-10-19,3.2,0.0,0.022561,0.00347
2018-10-22,3.2,0.025,0.022561,0.005218
2018-10-23,3.28,0.042683,-0.000392,0.003804
2018-10-24,3.42,0.0,-0.021755,-0.006545
2018-10-25,3.42,-0.04386,-0.014464,0.005287
2018-10-26,3.27,-0.021407,0.004234,0.011552
2018-10-29,3.2,0.021875,0.016404,0.015015
2018-10-30,3.27,0.012232,-0.000808,0.01189
2018-10-31,3.31,0.015106,0.022722,0.018214
2018-11-01,3.36,-0.029762,0.017687,0.024459
2018-11-02,3.26,0.082822,0.028552,0.033761
2018-11-05,3.53,0.0,0.000944,0.02193
2018-11-06,3.53,0.002833,0.019777,0.042487
2018-11-07,3.54,0.0,0.03844,0.030203
2018-11-08,3.54,0.056497,0.050225,0.041831
2018-11-09,3.74,0.058824,0.031392,0.03376
2018-11-12,3.96,0.035354,0.059752,0.026893
2018-11-13,4.1,0.0,0.020249,-0.121015
2018-11-14,4.1,0.143902,0.047381,-0.141184
2018-11-15,4.69,-0.083156,-0.000587,-0.198202
2018-11-16,4.3,0.081395,0.030716,-0.18157
2018-11-19,4.65,0.0,-0.329749,-0.187569
2018-11-20,4.65,0.010753,-0.494624,-0.187569
2018-11-21,4.7,-1.0,-1.0,-0.184831
2018-11-22,0.0,,0.0,0.006059
2018-11-23,0.0,,0.025701,0.005049
2018-11-26,4.28,0.0,0.017134,0.013743
2018-11-27,4.28,0.051402,0.025282,0.006128
2018-11-28,4.5,0.0,-0.007036,0.001037
2018-11-29,4.5,0.024444,-0.007036,0.001988
2018-11-30,4.61,-0.045553,0.006785,-0.001819
2018-12-03,4.4,0.0,0.004201,0.004688
2018-12-04,4.4,0.065909,0.009457,-0.002249
2018-12-05,4.69,-0.053305,-0.010296,-0.022272
2018-12-06,4.44,0.015766,0.006738,-0.021459
2018-12-07,4.51,0.006652,0.001483,-0.023712
2018-12-10,4.54,-0.002203,-0.016923,-0.030677
2018-12-11,4.53,0.0,-0.040937,-0.028007
2018-12-12,4.53,-0.048565,-0.05681,-0.028007
2018-12-13,4.31,-0.074246,-0.040622,-0.163927
2018-12-14,3.99,-0.047619,-0.029908,-0.178873
2018-12-17,3.8,0.0,-0.008541,-0.205124
2018-12-18,3.8,-0.042105,-0.008541,-0.223838
2018-12-19,3.64,0.016484,-0.327839,-0.205739
2018-12-20,3.7,0.0,-0.5,-0.409036
2018-12-21,3.7,-1.0,-1.0,-0.511295
2018-12-24,0.0,,-0.093567,-0.348393
2018-12-25,0.0,,-0.02259,-0.302064
2018-12-26,3.42,-0.093567,-0.348393,-0.235769
2018-12-27,3.1,0.048387,-0.475806,-0.221341
2018-12-28,3.25,-1.0,-1.0,-0.22007
2018-12-31,0.0,,-0.163077,-0.017994
2019-01-01,0.0,,-0.066833,-0.013282
2019-01-02,3.25,-0.163077,-0.051698,-0.011385
2019-01-03,2.72,0.029412,0.020909,0.031766
2019-01-04,2.8,-0.021429,0.014566,0.035218
2019-01-07,2.74,0.054745,0.025133,0.039893
2019-01-08,2.89,0.010381,0.006885,0.032073
2019-01-09,2.92,0.010274,0.049752,0.024604
2019-01-10,2.95,0.0,0.064185,-0.119721
2019-01-11,2.95,0.138983,0.067951,-0.139674
2019-01-14,3.36,0.053571,0.021624,-0.177415
2019-01-15,3.54,0.011299,-0.0102,-0.186344
2019-01-16,3.58,0.0,-0.3473,-0.191422
2019-01-17,3.58,-0.041899,-0.52095,-0.192508
2019-01-18,3.43,-1.0,-0.543732,-0.191536
2019-01-21,0.0,,-0.043732,-0.021467
2019-01-22,3.43,-0.087464,-0.035544,-0.026972
2019-01-23,3.13,0.0,-0.008561,-0.020556
2019-01-24,3.13,-0.019169,-0.020583,-0.027435
2019-01-25,3.07,-0.006515,-0.007391,-0.026364
2019-01-28,3.05,-0.036066,-0.025219,-0.023183
2019-01-29,2.94,0.020408,-0.027382,-0.015816
2019-01-30,3.0,-0.06,-0.050234,-0.016551
2019-01-31,2.82,-0.042553,-0.034125,-0.002609
2019-02-01,2.7,-0.048148,-0.014691,0.000882
2019-02-04,2.57,-0.011673,0.006526,0.002489
2019-02-05,2.54,0.015748,0.015506,0.004157
2019-02-06,2.58,0.015504,0.022788,0.000812
2019-02-07,2.62,0.015267,0.011582,-0.14426
2019-02-08,2.66,0.037594,-0.005807,-0.170848
2019-02-11,2.76,-0.018116,-0.018339,-0.177113
2019-02-12,2.71,-0.0369,-0.014854,-0.171616
2019-02-13,2.61,0.0,-0.335888,-0.164855
2019-02-14,2.61,-0.007663,-0.503831,-0.158772
2019-02-15,2.59,-1.0,-0.5,-0.163364
2019-02-18,0.0,,0.007435,0.012427
2019-02-19,2.69,0.0,0.006178,0.010652
2019-02-20,2.69,0.01487,0.018343,0.025481
2019-02-21,2.73,0.003663,0.001649,0.070827
2019-02-22,2.74,0.036496,0.018677,0.034337
2019-02-25,2.84,-0.035211,0.006511,0.029123
2019-02-26,2.74,0.054745,0.05285,0.021575
2019-02-27,2.89,0.0,0.145365,0.013754
2019-02-28,2.89,0.103806,0.061443,0.011784
2019-03-01,3.19,0.332288,0.026841,-0.004544
2019-03-04,4.25,-0.251765,-0.113272,-0.049995
2019-03-05,3.18,0.0,-0.02935,-0.010046
2019-03-06,3.18,-0.08805,-0.033948,-0.010046
2019-03-07,2.9,0.0,-0.008094,0.000111
2019-03-08,2.9,-0.013793,-0.003383,0.001096
2019-03-11,2.86,-0.01049,0.010506,0.000131
2019-03-12,2.83,0.014134,0.014003,0.00163
2019-03-13,2.87,0.027875,0.003642,-0.005884
2019-03-14,2.95,0.0,-0.003351,-0.011424
2019-03-15,2.95,-0.016949,-0.0102,-0.010374
2019-03-18,2.9,0.006897,-0.00455,-0.01056
2019-03-19,2.92,-0.020548,-0.01967,-0.011545
2019-03-20,2.86,0.0,-0.016457,-0.006485
2019-03-21,2.86,-0.038462,-0.014006,-0.006485
2019-03-22,2.75,-0.010909,-0.007268,0.000579
2019-03-25,2.72,0.007353,-0.003632,0.001102
2019-03-26,2.74,-0.018248,-0.001126,-0.004119
2019-03-27,2.69,0.0,0.004957,-0.00366
2019-03-28,2.69,0.01487,0.00862,0.001792
2019-03-29,2.73,0.0,0.001248,-0.000857
2019-04-01,2.73,0.010989,-0.008485,-0.00033
2019-04-02,2.76,-0.007246,-0.01716,-0.0019
2019-04-03,2.74,-0.029197,-0.002022,0.000711
2019-04-04,2.66,-0.015038,0.006485,0.004882
2019-04-05,2.62,0.038168,0.012727,0.002355
2019-04-08,2.72,-0.003676,5e-06,-0.009005
2019-04-09,2.71,0.00369,0.004906,-0.00904
2019-04-10,2.72,0.0,0.003676,-0.152425
2019-04-11,2.72,0.011029,-0.007233,-0.177829
2019-04-12,2.75,0.0,-0.024694,-0.184776
2019-04-15,2.75,-0.032727,-0.026001,-0.184776
2019-04-16,2.66,-0.041353,-0.348425,-0.178662
2019-04-17,2.55,-0.003922,-0.501961,-0.169145
2019-04-18,2.54,-1.0,-0.515326,-0.168492
2019-04-19,0.0,,-0.015326,-0.001179
2019-04-22,2.61,-0.030651,-0.0089,-0.001011
2019-04-23,2.53,0.0,0.006567,0.005574
2019-04-24,2.53,0.003953,0.006567,0.003402
2019-04-25,2.54,0.015748,0.006541,7.9e-05
2019-04-26,2.58,0.0,0.001292,-0.002171
2019-04-29,2.58,0.003876,0.00644,0.003454
2019-04-30,2.59,0.0,7.8e-05,0.001818
2019-05-01,2.59,0.015444,-0.006357,0.002908
2019-05-02,2.63,-0.015209,-0.011505,0.00449
2019-05-03,2.59,-0.019305,0.006688,0.006135
2019-05-06,2.54,0.0,0.010598,0.008364
2019-05-07,2.54,0.03937,0.013143,0.004647
2019-05-08,2.64,-0.007576,0.008858,-0.001523
2019-05-09,2.62,0.007634,0.010153,0.004486
2019-05-10,2.64,0.026515,0.006374,0.004982
2019-05-13,2.71,-0.00369,-0.011139,0.001194
2019-05-14,2.7,-0.003704,-0.011181,-0.007174
2019-05-15,2.69,-0.026022,0.001548,-0.004413
2019-05-16,2.62,-0.003817,0.013926,-0.143553
2019-05-17,2.61,0.034483,0.015198,-0.166842
2019-05-20,2.7,0.011111,-0.017053,-0.170073
2019-05-21,2.73,0.0,-0.015549,-0.171925
2019-05-22,2.73,-0.062271,-0.348882,-0.178121
2019-05-23,2.56,0.015625,-0.492188,-0.173534
2019-05-24,2.6,-1.0,-0.492453,-0.179472
2019-05-27,0.0,,0.007547,-0.012805
2019-05-28,2.65,0.015094,-0.00736,-0.013891
2019-05-29,2.69,0.0,-0.023975,-0.014262
2019-05-30,2.69,-0.037175,-0.030641,-0.01485
2019-05-31,2.59,-0.034749,-0.01825,-0.010129
2019-06-03,2.5,-0.02,-0.013469,-0.00398
2019-06-04,2.45,0.0,-0.002636,-0.001122
2019-06-05,2.45,-0.020408,-0.004008,-0.00465
2019-06-06,2.4,0.0125,0.001418,0.003691
2019-06-07,2.43,-0.004115,1.7e-05,0.000744
2019-06-10,2.42,-0.004132,0.001389,0.000746
2019-06-11,2.41,0.008299,-0.005464,-0.001603
2019-06-12,2.43,0.0,0.004428,-0.009391
2019-06-13,2.43,-0.024691,0.001718,-0.006874
2019-06-14,2.37,0.037975,0.008582,-0.003347
2019-06-17,2.46,-0.00813,-0.010935,-0.006916
2019-06-18,2.44,-0.004098,-0.023631,-0.006976
2019-06-19,2.43,-0.020576,-0.016391,-0.000233
2019-06-20,2.38,-0.046218,-0.009532,-0.002606
2019-06-21,2.27,0.017621,0.010203,0.002157
2019-06-24,2.31,0.0,0.00148,-0.000981
2019-06-25,2.31,0.012987,0.015848,-0.143839
2019-06-26,2.34,-0.008547,-0.000878,-0.169976
2019-06-27,2.32,0.043103,-0.002321,-0.202262
2019-06-28,2.42,-0.03719,-0.018138,-0.209209
2019-07-01,2.33,-0.012876,-0.339074,-0.195132
2019-07-02,2.3,-0.004348,-0.502174,-0.188541
2019-07-03,2.29,-1.0,-1.0,-0.187671
2019-07-04,0.0,,0.008368,0.011541
2019-07-05,0.0,,0.020782,0.009618
2019-07-08,2.39,0.008368,0.020548,0.003162
2019-07-09,2.41,0.033195,0.017758,-0.001546
2019-07-10,2.49,0.02008,0.005381,-0.01109
2019-07-11,2.54,0.0,-0.001312,-0.012096
2019-07-12,2.54,-0.003937,-0.01317,-0.011483
2019-07-15,2.53,0.0,-0.020054,-0.011531
2019-07-16,2.53,-0.035573,-0.031259,-0.015823
2019-07-17,2.44,-0.02459,-0.015053,-0.012637
2019-07-18,2.38,-0.033613,-0.005426,-0.009124
2019-07-19,2.3,0.013043,0.004354,-0.004963
2019-07-22,2.33,0.004292,-0.010008,-0.002965
2019-07-23,2.34,-0.004274,-0.015864,0.001434
2019-07-24,2.33,-0.030043,-0.014439,-0.012483
2019-07-25,2.26,-0.013274,-0.00592,-0.01493
2019-07-26,2.23,0.0,0.007514,-0.00384
2019-07-29,2.23,-0.004484,0.01921,-0.001846
2019-07-30,2.22,0.027027,-0.013193,-0.004482
2019-07-31,2.28,0.035088,-0.037926,-0.011026
2019-08-01,2.36,-0.101695,-0.028169,-0.007836
2019-08-02,2.12,-0.04717,0.01038,0.008631
2019-08-05,2.02,0.064356,0.018458,0.014094
2019-08-06,2.15,0.013953,-0.009254,0.00297
2019-08-07,2.18,-0.022936,0.005234,0.001629
2019-08-08,2.13,-0.018779,0.017404,0.008801
2019-08-09,2.09,0.057416,0.020687,0.017173
2019-08-12,2.21,0.013575,-0.002956,0.006539
2019-08-13,2.24,-0.008929,-0.005959,0.002745
2019-08-14,2.22,-0.013514,0.006108,-0.004125
2019-08-15,2.19,0.004566,0.023887,0.003121
2019-08-16,2.2,0.027273,0.016691,0.003109
2019-08-19,2.26,0.039823,0.003272,-0.000787
2019-08-20,2.35,-0.017021,-0.029009,0.001177
2019-08-21,2.31,-0.012987,-0.010932,0.001793
2019-08-22,2.28,-0.057018,-0.005108,-0.139209
